last_unit_id,officer_age_incident,coaccused_count,complaint_percentile
Unit 199,54.0,1,54.5676
Unit 17,31.0,2,82.5303
Unit 80,35.0,9,35.0617
Unit 3,64.0,1,81.7979
Unit 2,42.0,2,84.1084
Unit 3,41.0,2,69.3516
Unit 5,50.0,5,79.6372
Unit 208,27.0,3,85.4839
Unit 13,45.0,2,43.1011
Unit 25,56.0,1,67.6206
Unit 10,25.0,4,66.226
Unit 5,32.0,7,86.9206
Unit 25,36.0,2,59.394
Unit 4,52.0,2,98.9148
Unit 2,33.0,1,68.0754
Unit 153,49.0,10,97.9749
Unit 30,42.0,2,
Unit 7,30.0,8,94.9142
Unit 26,37.0,2,77.754
Unit 8,27.0,4,52.8371
Unit 3,28.0,2,97.6921
Unit 13,30.0,2,36.0475
Unit 3,35.0,1,42.2452
Unit 236,38.0,2,99.929
Unit 13,49.0,2,80.9866
Unit 20,38.0,2,35.5241
Unit 7,29.0,7,94.3067
Unit 23,28.0,2,70.2801
Unit 7,33.0,2,99.2434
Unit 20,45.0,1,55.5288
Unit 19,39.0,4,24.0708
Unit 215,27.0,2,53.8726
Unit 119,50.0,5,34.3652
Unit 83,42.0,7,84.8649
Unit 7,31.0,2,54.1898
Unit 19,41.0,3,99.9045
Unit 112,39.0,1,95.9306
Unit 173,25.0,2,98.8613
Unit 20,43.0,1,71.8815
Unit 13,50.0,2,79.7046
Unit 152,29.0,2,82.003
Unit 5,36.0,12,97.3062
Unit 212,26.0,1,81.5026
Unit 20,40.0,2,58.1636
Unit 26,28.0,2,87.2492
Unit 2,47.0,1,40.0106
Unit 208,28.0,1,89.5151
Unit 5,52.0,2,40.6927
Unit 117,51.0,2,99.9299
Unit 11,39.0,1,94.1042
Unit 4,35.0,4,78.1896
Unit 4,39.0,1,97.8564
Unit 20,42.0,9,92.4764
Unit 171,32.0,3,75.5493
Unit 9,36.0,7,96.7063
Unit 4,45.0,1,60.3967
Unit 118,53.0,1,53.2731
Unit 2,29.0,2,90.18
Unit 136,34.0,1,68.0754
Unit 21,49.0,6,45.8316
Unit 21,31.0,1,89.6106
Unit 7,36.0,3,86.5615
Unit 149,31.0,2,88.5446
Unit 2,33.0,5,85.6368
Unit 4,29.0,3,95.7625
Unit 13,29.0,4,97.6768
Unit 15,55.0,1,68.2412
Unit 212,43.0,2,66.1075
Unit 5,28.0,3,88.1319
Unit 212,30.0,4,98.8422
Unit 35,47.0,2,88.8945
Unit 4,42.0,1,97.0196
Unit 20,31.0,2,63.1615
Unit 171,23.0,1,62.4546
Unit 2,29.0,2,94.7843
Unit 25,36.0,5,80.4134
Unit 11,26.0,8,61.6713
Unit 6,28.0,2,87.9591
Unit 25,30.0,1,86.2711
Unit 80,32.0,1,31.7445
Unit 10,27.0,3,82.813
Unit 149,45.0,1,94.6964
Unit 6,37.0,6,90.4402
Unit 4,44.0,1,75.5867
Unit 208,42.0,1,97.3482
Unit 117,59.0,1,99.9299
Unit 35,30.0,3,34.3204
Unit 208,58.0,6,74.4259
Unit 3,45.0,1,47.4227
Unit 18,44.0,5,65.0601
Unit 3,40.0,1,93.3132
Unit 3,37.0,5,68.4231
Unit 26,46.0,1,99.4307
Unit 19,44.0,1,88.1319
Unit 21,37.0,10,51.4936
Unit 170,52.0,2,39.7987
Unit 9,33.0,1,73.719
Unit 20,35.0,2,74.8042
Unit 8,29.0,3,87.2492
Unit 174,42.0,1,99.0791
Unit 149,45.0,6,99.8663
Unit 3,42.0,2,79.3206
Unit 21,45.0,2,50.6018
Unit 5,41.0,1,96.5167
Unit 6,37.0,1,63.3175
Unit 200,31.0,2,59.6997
Unit 87,38.0,2,91.995
Unit 22,54.0,3,69.6146
Unit 212,31.0,2,84.7006
Unit 112,41.0,1,97.5163
Unit 9,42.0,1,57.2961
Unit 173,37.0,9,92.8279
Unit 10,42.0,5,89.3743
Unit 19,51.0,2,74.9264
Unit 25,37.0,2,76.3899
Unit 18,36.0,1,87.5749
Unit 87,55.0,2,92.5108
Unit 149,32.0,2,94.8378
Unit 80,35.0,2,70.5858
Unit 131,40.0,2,90.8751
Unit 7,47.0,2,60.6511
Unit 4,26.0,7,60.4792
Unit 5,40.0,2,38.8292
Unit 21,37.0,1,81.1746
Unit 13,31.0,2,91.013
Unit 9,33.0,1,92.1148
Unit 174,36.0,1,89.8896
Unit 2,48.0,1,69.9834
Unit 23,42.0,1,71.5689
Unit 3,40.0,1,57.2958
Unit 153,49.0,2,97.9749
Unit 118,47.0,1,57.8734
Unit 18,56.0,1,59.9427
Unit 20,43.0,1,58.9928
Unit 208,33.0,2,86.9813
Unit 212,25.0,5,82.2934
Unit 11,37.0,2,64.1837
Unit 225,44.0,1,33.317
Unit 11,31.0,3,98.2103
Unit 26,40.0,2,84.4064
Unit 25,33.0,2,55.1297
Unit 26,58.0,3,52.5948
Unit 15,25.0,2,72.0912
Unit 12,41.0,2,51.8322
Unit 5,36.0,3,96.286
Unit 4,38.0,2,83.5008
Unit 24,32.0,2,96.6306
Unit 3,35.0,5,93.8673
Unit 9,38.0,4,91.4103
Unit 23,25.0,2,96.4999
Unit 225,43.0,11,97.0693
Unit 19,28.0,3,97.5672
Unit 153,53.0,4,41.4054
Unit 215,37.0,1,93.6991
Unit 215,43.0,1,76.1492
Unit 5,58.0,1,58.6281
Unit 232,43.0,4,70.1157
Unit 6,49.0,1,48.5939
Unit 212,47.0,1,87.4288
Unit 153,39.0,14,85.5527
Unit 208,31.0,8,90.7952
Unit 7,50.0,1,97.4392
Unit 5,29.0,1,81.7629
Unit 153,39.0,2,94.7041
Unit 23,44.0,2,87.2684
Unit 17,41.0,1,39.7899
Unit 10,43.0,4,99.6637
Unit 174,34.0,2,95.923
Unit 23,46.0,2,69.7242
Unit 10,46.0,10,98.9301
Unit 15,34.0,1,79.5079
Unit 25,46.0,2,67.3646
Unit 136,38.0,1,82.3087
Unit 4,57.0,3,27.0452
Unit 212,29.0,2,98.4525
Unit 17,49.0,1,33.1512
Unit 35,33.0,1,99.2931
Unit 153,39.0,1,94.001
Unit 17,36.0,2,52.9732
Unit 153,29.0,2,94.0125
Unit 7,32.0,3,95.3689
Unit 19,43.0,5,99.5224
Unit 212,26.0,2,93.2139
Unit 153,45.0,1,97.9749
Unit 13,30.0,1,58.9928
Unit 12,36.0,2,83.5237
Unit 4,40.0,1,93.8325
Unit 10,28.0,2,97.1113
Unit 3,53.0,1,46.9489
Unit 80,30.0,2,87.5396
Unit 218,61.0,1,35.3028
Unit 149,44.0,9,63.95
Unit 208,34.0,15,71.4761
Unit nan,52.0,3,67.286
Unit 16,54.0,2,75.3487
Unit 3,30.0,2,68.0295
Unit 149,52.0,9,61.9514
Unit 19,50.0,1,90.8066
Unit 20,29.0,6,90.7799
Unit 21,30.0,3,43.3992
Unit 11,47.0,4,94.3422
Unit 26,38.0,1,30.7592
Unit 22,50.0,1,52.6764
Unit 11,47.0,2,34.8095
Unit 19,32.0,3,72.374
Unit 16,34.0,2,65.9623
Unit 18,43.0,1,87.3782
Unit 23,52.0,1,99.7402
Unit 2,39.0,3,98.7314
Unit 5,31.0,2,89.5915
Unit 149,41.0,1,97.9519
Unit 20,32.0,3,85.3464
Unit 151,31.0,2,45.6268
Unit 7,38.0,3,32.1845
Unit 4,45.0,2,52.8753
Unit 208,26.0,1,87.5511
Unit 19,51.0,1,88.4622
Unit 225,35.0,3,83.5585
Unit 84,32.0,4,64.2467
Unit 2,35.0,7,51.262
Unit 12,27.0,2,72.4313
Unit 236,32.0,4,96.7461
Unit 7,29.0,6,94.2837
Unit 149,31.0,6,99.5491
Unit nan,44.0,1,52.1345
Unit 153,30.0,4,94.0125
Unit 225,29.0,2,65.97
Unit 179,26.0,2,95.6287
Unit 25,36.0,3,64.2161
Unit 181,39.0,2,37.2999
Unit 7,31.0,2,62.4126
Unit 11,41.0,3,91.5861
Unit 18,48.0,1,37.1707
Unit 225,42.0,1,88.77
Unit 23,49.0,1,94.2532
Unit 20,36.0,1,82.4959
Unit 16,31.0,1,68.66
Unit 17,58.0,3,44.8071
Unit 19,36.0,2,80.4861
Unit 6,57.0,7,57.1398
Unit 26,26.0,2,97.0398
Unit 8,42.0,2,93.9307
Unit 119,36.0,1,80.5746
Unit 215,33.0,5,95.4415
Unit 225,43.0,4,56.8498
Unit 23,30.0,4,95.5141
Unit 25,28.0,1,90.5506
Unit 153,28.0,1,97.4972
Unit 236,41.0,3,99.929
Unit 5,40.0,2,90.2801
Unit 10,34.0,4,98.185
Unit 8,32.0,4,80.337
Unit 19,55.0,2,57.8427
Unit 208,28.0,2,95.0097
Unit 208,32.0,2,69.3936
Unit 9,26.0,1,85.6177
Unit 136,55.0,5,49.3644
Unit 7,33.0,1,93.5616
Unit 26,32.0,5,92.3197
Unit 2,51.0,3,33.1245
Unit 11,42.0,2,75.2144
Unit 12,46.0,5,99.5644
Unit nan,41.0,1,76.9733
Unit 174,29.0,1,96.3318
Unit 171,46.0,2,72.8059
Unit 20,27.0,2,91.6969
Unit 12,40.0,2,87.3217
Unit 208,35.0,7,88.109
Unit 13,41.0,2,87.4133
Unit 9,31.0,2,73.9559
Unit 6,31.0,1,84.6395
Unit 26,35.0,5,94.5512
Unit 5,38.0,4,43.8921
Unit 152,29.0,1,56.2875
Unit 3,34.0,2,96.5496
Unit 7,38.0,3,99.0542
Unit 8,56.0,1,49.0013
Unit 10,30.0,1,46.3146
Unit 19,27.0,2,55.401
Unit 2,49.0,3,75.0946
Unit 171,34.0,1,89.3852
Unit 3,30.0,4,66.1075
Unit 2,40.0,1,54.0503
Unit 107,48.0,1,89.365
Unit 7,47.0,1,90.6021
Unit 80,53.0,2,33.4783
Unit 35,45.0,1,74.2727
Unit 23,56.0,1,70.5475
Unit 18,33.0,3,51.6734
Unit 7,47.0,2,77.643
Unit 21,46.0,7,62.3355
Unit 212,31.0,5,91.8574
Unit 153,41.0,22,47.8058
Unit 153,31.0,1,96.0261
Unit 11,51.0,1,37.0472
Unit 23,46.0,4,91.6449
Unit 6,50.0,1,88.3879
Unit 225,34.0,2,38.1338
Unit 12,46.0,1,71.2888
Unit 9,32.0,2,98.2232
Unit 9,38.0,2,98.8117
Unit 26,26.0,2,96.989
Unit 3,43.0,4,41.7829
Unit 10,31.0,3,66.3781
Unit nan,50.0,1,45.0187
Unit 9,33.0,3,92.2662
Unit 153,27.0,2,79.1334
Unit 36,43.0,1,55.0266
Unit 2,46.0,1,64.9422
Unit 153,34.0,7,94.0125
Unit 149,50.0,1,63.387
Unit 9,41.0,2,69.4751
Unit 12,28.0,1,78.5526
Unit 6,32.0,3,55.7258
Unit 18,34.0,3,33.3919
Unit 174,38.0,16,88.3917
Unit 134,55.0,1,39.3147
Unit 50,47.0,2,56.9907
Unit 215,29.0,2,86.3169
Unit 149,52.0,7,79.9488
Unit 153,35.0,1,99.9312
Unit 20,29.0,2,15.6117
Unit 19,31.0,4,85.0827
Unit 218,44.0,6,77.2634
Unit 7,34.0,1,92.1898
Unit 215,31.0,2,98.9874
Unit 153,37.0,2,84.1007
Unit 4,37.0,1,78.5297
Unit 51,53.0,2,41.8232
Unit 182,49.0,8,82.7135
Unit 149,48.0,2,76.6459
Unit 7,52.0,2,97.4392
Unit 12,58.0,1,61.1335
Unit 208,29.0,2,96.756
Unit 149,41.0,9,99.3466
Unit 20,36.0,1,74.1279
Unit 6,24.0,2,98.2156
Unit 11,30.0,9,91.46
Unit 175,30.0,11,97.9519
Unit 225,44.0,2,70.8723
Unit 9,50.0,12,96.7063
Unit 173,37.0,2,93.3929
Unit 13,34.0,2,38.9935
Unit 20,51.0,4,79.8373
Unit 225,46.0,2,48.0303
Unit 215,44.0,2,55.9938
Unit 11,26.0,1,98.0589
Unit 12,39.0,3,54.1898
Unit 20,50.0,2,76.9248
Unit 35,32.0,2,78.7819
Unit 7,32.0,5,69.1452
Unit 7,49.0,2,92.9158
Unit 6,43.0,16,69.1032
Unit 175,33.0,13,74.1355
Unit 8,32.0,5,85.6521
Unit 179,25.0,2,98.2691
Unit 215,45.0,3,90.9824
Unit 208,32.0,1,73.1573
Unit 19,38.0,3,31.9896
Unit 3,36.0,1,58.0452
Unit 183,35.0,1,93.1642
Unit 215,53.0,2,30.7936
Unit 16,30.0,2,74.5826
Unit 10,47.0,8,75.4334
Unit 7,31.0,1,99.1823
Unit 215,33.0,2,86.2405
Unit 19,27.0,1,96.1637
Unit 26,40.0,13,86.1297
Unit 174,44.0,2,88.2088
Unit 10,36.0,3,79.8632
Unit 149,32.0,9,97.9137
Unit 208,31.0,5,80.5319
Unit 173,49.0,2,88.2083
Unit 3,44.0,1,91.0674
Unit 5,40.0,7,81.0515
Unit 152,41.0,2,67.036
Unit 12,45.0,1,93.0037
Unit 204,33.0,2,96.9508
Unit 149,28.0,11,99.4803
Unit 208,34.0,2,79.2977
Unit 11,34.0,1,98.2787
Unit 19,31.0,2,91.5746
Unit 21,44.0,15,99.8013
Unit 12,39.0,8,78.6431
Unit 20,56.0,2,41.0113
Unit 10,28.0,1,89.5151
Unit 6,30.0,4,90.8563
Unit 18,40.0,2,32.6239
Unit 36,48.0,1,68.2244
Unit 212,37.0,2,98.4983
Unit 11,42.0,18,98.8308
Unit 9,45.0,1,73.761
Unit 15,26.0,4,86.7907
Unit 21,48.0,2,80.5491
Unit 21,37.0,2,36.2768
Unit 8,25.0,2,87.383
Unit 212,48.0,1,79.0379
Unit 7,32.0,7,37.8663
Unit 8,30.0,1,50.5369
Unit 5,44.0,2,85.3121
Unit 119,43.0,7,99.6965
Unit 15,37.0,2,48.1325
Unit 23,30.0,3,87.2684
Unit 14,51.0,1,84.3576
Unit 16,50.0,1,31.3733
Unit 21,50.0,2,33.7811
Unit 8,35.0,2,96.6389
Unit 9,40.0,4,96.1981
Unit 4,47.0,2,55.0342
Unit 153,33.0,3,96.5076
Unit 212,30.0,2,97.4437
Unit 3,47.0,1,75.2398
Unit 20,28.0,2,83.6995
Unit 26,41.0,1,75.7938
Unit 16,32.0,2,80.7331
Unit 16,35.0,9,88.9037
Unit 21,26.0,2,93.1871
Unit 208,47.0,1,92.8776
Unit 225,37.0,2,64.0442
Unit 5,33.0,3,98.3952
Unit 215,29.0,5,61.4955
Unit 17,46.0,4,52.4779
Unit 215,25.0,5,60.376
Unit 112,34.0,1,71.0634
Unit 6,33.0,2,89.0107
Unit 149,40.0,3,89.9966
Unit 12,35.0,2,82.5303
Unit 13,49.0,2,59.5201
Unit 80,29.0,4,72.5739
Unit 83,32.0,1,93.3591
Unit 12,39.0,8,65.7904
Unit 25,38.0,3,36.711
Unit 17,27.0,8,96.7376
Unit 12,31.0,16,92.3962
Unit 8,47.0,2,99.4691
Unit 7,44.0,1,69.2451
Unit 221,41.0,4,93.0644
Unit 4,32.0,1,93.6468
Unit 215,35.0,2,74.147
Unit 212,29.0,1,93.3455
Unit 9,34.0,1,89.6606
Unit 9,36.0,2,70.773
Unit 179,27.0,4,95.6287
Unit 3,28.0,4,84.7961
Unit 19,36.0,5,52.092
Unit 18,46.0,3,83.5811
Unit 149,29.0,2,92.5758
Unit 12,47.0,2,98.1277
Unit 174,30.0,12,99.0753
Unit 149,38.0,1,99.8051
Unit 23,32.0,5,88.8044
Unit 153,32.0,8,90.5735
Unit 218,33.0,2,85.5254
Unit 149,30.0,2,83.8333
Unit 3,37.0,2,85.056
Unit 12,33.0,2,98.4487
Unit 5,35.0,3,90.8563
Unit 149,28.0,2,91.0664
Unit 149,39.0,11,96.6719
Unit 17,28.0,6,97.0234
Unit 23,39.0,1,91.4562
Unit 149,33.0,2,91.5937
Unit 12,29.0,1,89.7367
Unit 12,33.0,1,94.2341
Unit 236,49.0,4,90.7362
Unit 7,32.0,1,87.4135
Unit 20,33.0,1,82.4959
Unit 182,31.0,2,68.93
Unit 218,39.0,2,54.3461
Unit 17,49.0,4,22.3096
Unit 20,43.0,1,91.9522
Unit 7,46.0,6,91.8077
Unit 8,40.0,2,79.7104
Unit 208,33.0,2,94.6467
Unit 26,38.0,6,93.7679
Unit 85,41.0,3,46.4515
Unit 19,34.0,2,27.251
Unit 3,49.0,1,70.0475
Unit 9,28.0,1,96.2592
Unit 2,53.0,3,30.2706
Unit 189,30.0,7,92.614
Unit 117,52.0,1,38.3753
Unit 20,49.0,1,57.6467
Unit 23,42.0,1,91.6511
Unit 9,33.0,3,66.994
Unit 153,40.0,2,99.6179
Unit 20,30.0,1,33.69
Unit 23,35.0,3,97.3559
Unit 3,37.0,4,29.7259
Unit 3,34.0,1,94.6162
Unit 113,43.0,1,75.4959
Unit 212,32.0,1,23.3044
Unit 20,53.0,1,79.6751
Unit 7,37.0,6,81.8297
Unit 22,36.0,168,94.466
Unit 5,50.0,1,98.2888
Unit 19,35.0,1,92.7498
Unit 212,35.0,2,94.6544
Unit 11,37.0,2,93.1795
Unit 19,46.0,3,39.3147
Unit 136,44.0,1,16.0712
Unit 2,47.0,1,86.4976
Unit 11,35.0,2,73.7801
Unit 153,27.0,3,88.9229
Unit 19,43.0,1,72.6873
Unit 16,39.0,1,79.8147
Unit 6,34.0,1,72.1576
Unit 13,49.0,1,58.8476
Unit 8,61.0,2,37.3161
Unit 208,58.0,1,45.6705
Unit 12,26.0,3,82.2055
Unit 5,33.0,3,82.11
Unit 6,57.0,3,85.0292
Unit 23,26.0,6,86.0456
Unit 10,31.0,6,99.5033
Unit 152,41.0,1,73.6884
Unit 153,38.0,9,84.1007
Unit 19,30.0,2,92.7498
Unit 11,31.0,2,98.1965
Unit 24,24.0,1,56.9921
Unit 7,40.0,1,75.0716
Unit 6,25.0,2,90.5735
Unit 18,36.0,2,70.3374
Unit 2,41.0,2,47.2011
Unit 119,44.0,1,38.7202
Unit 18,44.0,3,96.3953
Unit 183,34.0,1,94.4763
Unit 8,33.0,30,81.7699
Unit 10,25.0,2,68.0601
Unit 16,32.0,2,90.2679
Unit 25,33.0,1,88.5255
Unit 148,36.0,9,24.9929
Unit 3,50.0,2,69.214
Unit nan,46.0,1,65.146
Unit 19,26.0,3,69.5808
Unit 2,29.0,1,98.7582
Unit 149,44.0,6,99.3466
Unit 24,45.0,11,47.1466
Unit 13,49.0,4,57.7037
Unit 153,44.0,6,84.479
Unit 13,41.0,3,87.639
Unit 20,54.0,1,65.598
Unit 149,43.0,1,74.4287
Unit 13,42.0,1,0.0
Unit 117,52.0,1,72.1571
Unit 23,37.0,15,99.7172
Unit 191,54.0,2,89.3685
Unit 212,30.0,1,98.4983
Unit 8,27.0,1,99.5529
Unit 20,45.0,2,91.4103
Unit 6,48.0,7,74.7202
Unit 80,37.0,2,86.1068
Unit 20,27.0,2,97.31
Unit 9,38.0,1,93.3094
Unit 221,36.0,3,94.2766
Unit 6,41.0,4,73.8795
Unit 149,36.0,14,95.4377
Unit 21,36.0,1,80.6924
Unit 112,38.0,2,99.4956
Unit 21,39.0,1,87.4288
Unit 225,40.0,2,49.4402
Unit 15,28.0,2,90.0653
Unit 6,45.0,3,78.9194
Unit 80,52.0,2,48.7523
Unit 149,53.0,1,72.7292
Unit 208,46.0,3,81.2541
Unit 171,34.0,5,39.8415
Unit 19,32.0,1,92.7498
Unit 16,42.0,2,38.1338
Unit 212,41.0,2,38.0841
Unit 6,35.0,2,64.9765
Unit 7,35.0,1,99.2052
Unit 35,33.0,2,88.0631
Unit 6,48.0,6,90.6561
Unit 18,29.0,2,62.0152
Unit 36,44.0,3,32.59
Unit 183,36.0,2,98.3952
Unit 225,36.0,11,97.9901
Unit 10,44.0,2,59.2381
Unit 17,44.0,2,62.2328
Unit 13,43.0,1,52.2716
Unit 4,31.0,1,99.958
Unit 20,49.0,2,39.2884
Unit 23,34.0,2,67.3646
Unit 149,34.0,4,84.6127
Unit 153,33.0,9,61.8394
Unit 5,31.0,7,82.3087
Unit 149,27.0,1,95.9688
Unit 8,39.0,1,94.6659
Unit 69,25.0,1,49.0415
Unit 2,49.0,2,66.6075
Unit 24,30.0,2,94.2536
Unit 149,29.0,4,79.5308
Unit 149,48.0,9,74.4287
Unit 191,43.0,1,64.3865
Unit 215,24.0,2,79.1066
Unit 14,46.0,3,80.7015
Unit 11,31.0,1,89.14
Unit 215,55.0,3,23.3173
Unit 23,36.0,3,45.7338
Unit 20,34.0,2,51.1673
Unit 23,35.0,9,95.7931
Unit 149,30.0,2,96.6719
Unit 153,35.0,1,97.3559
Unit 149,26.0,2,92.7553
Unit 7,36.0,2,85.6177
Unit 136,53.0,1,67.3522
Unit 4,33.0,2,67.8461
Unit 212,47.0,3,76.5273
Unit 149,53.0,1,70.368
Unit 13,36.0,1,59.6653
Unit 174,36.0,2,84.6777
Unit 175,31.0,6,87.4785
Unit 21,39.0,1,63.8952
Unit 149,36.0,4,62.3858
Unit 8,54.0,2,28.2331
Unit 9,41.0,1,84.8649
Unit 136,37.0,2,45.9643
Unit 23,55.0,3,54.8282
Unit 9,33.0,4,66.5699
Unit 16,47.0,1,80.9813
Unit 26,31.0,7,77.4216
Unit 12,52.0,2,89.5768
Unit 171,32.0,3,59.9251
Unit 16,33.0,1,77.9412
Unit 208,32.0,2,66.1075
Unit 11,36.0,1,93.8749
Unit 5,42.0,4,49.1197
Unit 35,54.0,1,63.1043
Unit 149,36.0,3,88.2121
Unit 25,32.0,3,54.8355
Unit 15,43.0,2,61.2357
Unit 12,40.0,2,96.1752
Unit 215,58.0,6,72.6608
Unit 126,42.0,3,71.6518
Unit nan,54.0,4,67.366
Unit 11,41.0,2,90.1647
Unit 5,41.0,192,93.2386
Unit 8,27.0,3,
Unit 35,36.0,1,60.9319
Unit 23,54.0,1,45.2123
Unit 9,44.0,2,99.9146
Unit 85,31.0,3,67.6187
Unit 3,28.0,1,81.9342
Unit 42,32.0,2,88.0631
Unit 6,33.0,5,89.0528
Unit 25,45.0,3,96.6986
Unit 20,31.0,3,92.7415
Unit 35,39.0,1,61.5758
Unit 80,37.0,1,87.5396
Unit 194,40.0,4,25.8849
Unit 7,27.0,3,95.9535
Unit 26,31.0,1,95.9115
Unit 23,50.0,1,91.5461
Unit 31,50.0,1,25.7726
Unit 23,43.0,2,94.2532
Unit 16,38.0,3,79.0073
Unit 10,38.0,2,93.4546
Unit 22,40.0,1,61.0949
Unit 17,47.0,1,94.8504
Unit 182,30.0,7,77.0204
Unit 4,41.0,18,99.3323
Unit 11,30.0,11,91.46
Unit 12,34.0,2,76.6918
Unit 35,40.0,2,42.4172
Unit 10,27.0,2,99.8433
Unit 8,59.0,2,19.767
Unit 204,32.0,2,68.9734
Unit 225,39.0,1,81.4719
Unit 20,46.0,1,35.7474
Unit 16,27.0,1,64.262
Unit 20,48.0,11,92.7286
Unit 6,36.0,3,97.1075
Unit 6,30.0,9,99.5568
Unit 8,36.0,2,84.8802
Unit 208,35.0,6,75.8769
Unit 20,41.0,2,88.5441
Unit 42,40.0,1,63.5322
Unit 3,37.0,1,41.7103
Unit 208,24.0,2,93.8061
Unit 12,34.0,15,91.9797
Unit 2,35.0,1,85.2432
Unit 3,40.0,1,60.2002
Unit 225,35.0,5,88.3632
Unit 152,29.0,2,54.6177
Unit 3,54.0,1,55.317
Unit 178,32.0,5,79.0379
Unit 16,30.0,3,83.8333
Unit 20,37.0,2,97.31
Unit 2,35.0,2,98.0436
Unit 17,26.0,2,97.0234
Unit 4,54.0,1,59.9696
Unit 83,31.0,4,49.9446
Unit 23,32.0,2,71.3576
Unit 212,36.0,2,90.9824
Unit 11,39.0,2,89.2094
Unit 174,36.0,10,82.5303
Unit 6,34.0,3,88.9229
Unit 23,34.0,13,71.6518
Unit 15,30.0,1,88.0631
Unit 15,36.0,3,74.3456
Unit 174,24.0,2,98.0284
Unit 8,34.0,14,81.3878
Unit 26,44.0,5,61.124
Unit 215,45.0,2,97.3406
Unit 35,59.0,1,21.2509
Unit 8,44.0,3,58.966
Unit 4,31.0,5,98.7811
Unit 3,34.0,1,95.5753
Unit 7,29.0,7,92.977
Unit 10,33.0,2,91.2499
Unit 215,37.0,4,83.5352
Unit 19,38.0,1,95.1893
Unit 20,48.0,1,36.3614
Unit 2,31.0,2,86.1717
Unit 26,43.0,5,58.5205
Unit 2,47.0,1,31.3791
Unit 212,40.0,2,39.6736
Unit 21,35.0,1,97.3465
Unit 212,27.0,2,26.2122
Unit 9,60.0,2,32.5432
Unit 20,53.0,2,66.539
Unit 208,42.0,3,24.7202
Unit 212,27.0,3,98.869
Unit 17,40.0,2,56.2875
Unit 11,44.0,12,98.8308
Unit 25,44.0,8,93.4978
Unit 10,28.0,4,70.6087
Unit 18,34.0,1,66.7686
Unit 215,48.0,14,88.3367
Unit 9,28.0,2,80.4134
Unit 10,28.0,2,80.2453
Unit 20,26.0,2,91.6587
Unit 149,26.0,6,93.0916
Unit 17,41.0,1,96.0223
Unit 19,53.0,2,90.6312
Unit 13,54.0,1,64.5382
Unit 7,33.0,1,98.7887
Unit 83,37.0,2,69.6955
Unit 3,46.0,2,86.7907
Unit 13,38.0,1,55.5844
Unit 191,38.0,1,33.8235
Unit 174,39.0,3,91.2919
Unit 75,38.0,7,66.0566
Unit 18,44.0,15,25.4442
Unit 21,27.0,1,55.4774
Unit 149,30.0,2,92.7477
Unit 170,36.0,1,18.0658
Unit 6,39.0,2,57.365
Unit 55,33.0,2,93.6189
Unit 13,44.0,1,59.1838
Unit 19,27.0,1,89.8147
Unit 17,38.0,15,46.777
Unit 15,47.0,1,70.0126
Unit 153,28.0,1,89.7558
Unit 36,28.0,11,68.2358
Unit 182,40.0,8,80.6909
Unit 23,31.0,2,82.6869
Unit 35,33.0,1,89.5724
Unit 153,32.0,1,84.6166
Unit 149,31.0,4,81.1463
Unit 23,29.0,3,95.4339
Unit 21,57.0,1,33.0691
Unit 215,30.0,1,38.1338
Unit 208,29.0,8,41.9013
Unit 215,30.0,2,80.4784
Unit 4,46.0,2,87.3944
Unit 21,38.0,1,86.2099
Unit 19,34.0,1,91.1314
Unit 215,35.0,5,84.5516
Unit 172,51.0,2,48.9921
Unit 10,45.0,3,52.5675
Unit 149,31.0,4,91.6167
Unit 15,34.0,2,73.8894
Unit 8,35.0,1,22.0765
Unit 5,47.0,3,39.6928
Unit 15,48.0,1,98.81
Unit 2,36.0,1,90.5083
Unit 23,37.0,3,91.8077
Unit 6,51.0,5,27.8218
Unit 152,32.0,2,42.6178
Unit 182,43.0,2,34.8095
Unit 35,45.0,5,29.9772
Unit 19,44.0,1,82.5823
Unit 25,29.0,2,84.6777
Unit 10,28.0,2,97.9634
Unit 25,54.0,1,50.7056
Unit 20,39.0,1,83.4764
Unit 208,43.0,2,63.8952
Unit 3,46.0,4,74.0979
Unit 82,43.0,3,60.6855
Unit 5,37.0,1,73.2796
Unit 7,45.0,1,99.1823
Unit 149,36.0,2,65.1446
Unit 10,30.0,2,94.8569
Unit 18,42.0,11,96.3953
Unit 149,50.0,5,93.1489
Unit 23,31.0,4,85.3218
Unit 18,34.0,3,86.0418
Unit 4,46.0,3,87.3552
Unit 149,28.0,11,99.4803
Unit 212,28.0,3,90.4971
Unit 11,34.0,3,97.1266
Unit 23,45.0,2,87.5098
Unit 23,27.0,1,61.5758
Unit 26,26.0,2,96.8897
Unit 19,37.0,4,69.535
Unit 212,44.0,9,0.0
Unit 26,45.0,1,99.316
Unit 11,34.0,3,48.2442
Unit 3,45.0,1,93.6036
Unit 9,47.0,2,75.5913
Unit 11,38.0,22,92.9311
Unit 175,35.0,2,88.193
Unit 12,27.0,1,91.4982
Unit 215,37.0,2,64.453
Unit 23,34.0,2,55.5844
Unit 4,48.0,2,80.2327
Unit 153,51.0,2,41.4054
Unit 149,52.0,3,54.1057
Unit 2,31.0,7,45.0613
Unit 215,35.0,1,23.2034
Unit 9,52.0,5,84.858
Unit 6,48.0,3,97.0884
Unit 215,62.0,1,72.6608
Unit 23,55.0,1,69.1032
